client,id,vendor_id,vendor_name,name,types,policy_number,status,processing,reviewed_at,archived_at,expiration_date,issue_date,flagged,flag_level,flag_notes,applies_to_all,insurer_names,created_at,updated_at,sync_date
"Block Real Estate Services, LLC",6a1d8f1cc35ee6606bab5aad,69fded0f62446148bd848bd7,BDM Inc,Certificate.pdf,,,processed,false,2026-06-01,,2027-05-01,2026-03-31,false,,,false,SECURA Supreme Insurance Company; SECURA Insurance Company; The Travelers Indemnity Company,2026-06-01,,2026-06-04
"Block Real Estate Services, LLC",6a1894afe701796d85e6590d,69fded0f62446148bd848c10,"Sono Bello / Body Contour Centers, LLC","Corporate Medical Plaza III (BKWG Assoc), CMP_Body Contour Centers, LLC_2526 COI_5-15-2026_1709078656.pdf",,,processed,false,2026-06-01,,2026-10-01,,false,,,false,,2026-05-28,,2026-06-04
"Block Real Estate Services, LLC",6a05e7defeb0a066655c2944,69fded1062446148bd848c1f,The Professional Group / Bryan Torez,CorrectedCOI3-11-26.pdf,,,processed,false,2026-06-01,,2026-11-01,2026-03-11,false,,,false,State Farm Fire and Casualty Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a18af68587aecae706a4b40,69fded1062446148bd848c31,Burlis Lawson Group Inc,NOT FOUND - The Burlis Lawson Group.pdf,,,processed,false,2026-06-01,,2027-03-20,,false,,,false,Sentry Insurance Company,2026-05-28,,2026-06-04
"Block Real Estate Services, LLC",6a06216bca42782ea35f2f8b,69fded1062446148bd848c37,Butler Suppy Inc,ButlerSupplyIncCOICollegeCrossingIJLLC1.pdf,,,processed,false,2026-06-02,,2027-01-01,2025-12-29,false,,,false,Zurich American Insurance Company; Great American Insurance Company; American Zurich Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a07265ab7c7740fe9c4c5d4,69fded1062446148bd848c3d,"Corbion / Caravan Ingredients, Inc.",CaravanIngredientsCOIPERGBlockIncomeFundsIII1.pdf,,,processed,false,2026-06-02,,2027-01-01,2026-01-14,false,,,false,"Travelers Property Casualty Company of America; The Travelers Indemnity Company of Connecticut; National Union Fire Insurance Company of Pittsburgh, Pa.",2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a072590c367c496881d184a,69fded1062446148bd848c5b,"Challenger Sports, Inc.",PineRidgeBuilding29-PERG_ChallengerSportsCorp_2627AllLines_3-24-2026_1609066754.pdf,,,processed,false,2026-06-02,,2027-03-01,2026-03-24,false,,,true,"Tokio Marine Specialty Insurance Company; Technology Insurance Company, Inc.; Evanston Insurance Company",2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a0630f81f712c628e599d26,69fded1062446148bd848c5e,Champion Supply Company LLC,championsupply.pdf,,,processed,false,2026-06-02,,2027-01-01,2026-01-12,false,,,false,EMC Property & Casualty Company; Employers Mutual Casualty Company; Travelers Casualty and Surety Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a0725bd9839a89d50e8c4d5,69fded1162446148bd848c88,Clopay Building Products,PlatteValleyIndustrialCenter8_W45240625.pdf,,,processed,false,2026-06-02,,2027-02-28,2026-03-31,false,,,false,Zurich American Insurance Company; American Guarantee and Liability Insurance Company; Factory Mutual Insurance Company,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a06315454ab644e7ef7ef76,69fded1162446148bd848c91,CMA / Colarelli Meyer & Associates,WCCOI.pdf,,,processed,false,2026-06-03,,2026-07-01,2025-06-09,false,,,false,New Hampshire Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a0721f057406a9433dc614e,69fded1162446148bd848c97,"Commercial Industrial Supply, LLC",12.pdf,,,processed,false,2026-06-02,,2027-03-06,2026-02-05,false,,,false,Federated Mutual Insurance Company; Federated Reserve Insurance Company,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a0620deca42782ea35f1888,69fded1162446148bd848ca9,Core Adventures LLC,BlockRealEstateServices(Revised).pdf,,,processed,false,2026-06-03,,2026-09-17,2026-02-20,false,,,false,Hartford Underwriters Insurance Company; Rated by Multiple Companies; Travelers Excess and Surplus Lines Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a05ea6fca42782ea34bdf81,69fded1262446148bd848cd0,Crossroads Courier Inc,KCIPRiversideLLCRiversideIndustrialCent_CrossroadsCourierInc_25-26GLHNOUMBMTC_7-30-2025_13670150163.pdf,,,processed,false,2026-06-02,,2026-07-30,2025-07-30,false,,,false,Ohio Security Insurance Company; TT Club Mutual Insurance Limited; Progressive Casualty Insurance Company; James River Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a06193e8b5928c024b8c2dd,69fded1262446148bd848ce5,"Thermal Mechanics, Inc. (TMI)",cert_CLE_PERG2627SPELLCAndSprings26_6787879_35.pdf,,,processed,false,2026-06-01,,2027-01-01,2026-03-18,false,,,false,LM Insurance Corporation; Liberty Insurance Corporation; Mitsui Sumitomo Insurance USA Inc.; See Acord 101 for Carrier Participation,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a060de2ca42782ea35751cb,69fded1362446148bd848d18,Discover Church,COIfor8400NW107thTerBAPrenewal.pdf,,,processed,false,2026-06-03,,2027-01-01,2026-04-29,false,,,false,GuideOne Insurance; GuideOne Specialty Insurance,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a0720af9945fee35b85225b,69fded1362446148bd848d1e,"Dollar General / Dolgencorp, Inc.",dollargeneral.pdf,,,processed,false,2026-06-02,,2027-02-10,2026-02-06,false,,,false,ACE American Insurance Company; Indemnity Insurance Company of North America; ACE Property and Casualty Insurance Company; ACE Fire Underwriters Insurance Company,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a0725319839a89d50e8ac80,69fded1362446148bd848d2d,"Perry Plaza Dental / Dr. Darren Perry, DDS",AUTOMATICRENEWALCERTIFICATE15.Pdf,,,processed,false,2026-06-02,,2026-09-27,,false,,,false,,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a05e7a7ca42782ea34b17d6,69fded1362446148bd848d21,Dollar Tree,cert_NYC_K7KansasInvestors_LLC_12011339_56.pdf,,,processed,false,2026-06-01,,2026-09-01,2025-08-25,false,,,true,"National Union Fire Insurance Company of Pittsburgh, Pa.; National Union Fire Insurance Company of Pittsburgh, Pa.; AIU Insurance Company",2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a0631d467de4ed821df2873,69fded1362446148bd848d48,Edward Jones,cert_CHI_PinnacleCorporateCenter_LLC_7422379_534.pdf,,,processed,false,2026-06-02,,2027-05-01,2026-05-01,false,,,false,Hartford Fire Insurance Company; Twin City Fire Insurance Company; American Home Assurance Company; Hartford Accident and Indemnity Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a18a69192942c733aca7aae,69fded1362446148bd848d4b,Edward D Jones & Co LP,Edward D Jones & Co. -  11300 Tomahawk Creek Parkway Suite 150.pdf,,,processed,false,2026-06-02,,2027-05-01,2026-05-01,false,,,false,Hartford Fire Insurance Company; Twin City Fire Insurance Company; American Home Assurance Company; Hartford Accident and Indemnity Company,2026-05-28,,2026-06-04
"Block Real Estate Services, LLC",6a17120eda8b4807522775ff,69fded1362446148bd848d42,EcoShield Pest Solutions,KANA WC COI 04072027.pdf,,,processed,false,2026-06-03,,2027-04-07,2026-05-05,false,,,false,Wesco Insurance Company,2026-05-27,,2026-06-04
"Block Real Estate Services, LLC",6a17120f7619b097e7760301,69fded1362446148bd848d42,EcoShield Pest Solutions,KANA GL COI 10142026.pdf,,,processed,false,2026-06-02,,2026-10-14,2026-05-05,false,,,true,West Bend Insurance Company,2026-05-27,,2026-06-04
"Block Real Estate Services, LLC",6a18ab009ef1cffe57d0494a,69fded1362446148bd848d5d,Elysian Salon and Spa LLC,NOT FOUND - Elysian Salon & Spa LLC.pdf,,,processed,false,2026-06-02,,2026-12-05,,false,,,false,,2026-05-28,,2026-06-04
"Block Real Estate Services, LLC",6a0720bfc367c496881c46b5,69fded1462446148bd848d8d,Faith Technologies Inc,FaithTechnologiesInc-ClientPack-4432637.PDF,,,processed,false,2026-06-03,,2027-01-01,2026-05-04,false,,,false,The Travelers Indemnity Company; Travelers Property Casualty Company of America; The Travelers Indemnity Company of Connecticut,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a0720c2206702aac8607324,69fded1462446148bd848d8d,Faith Technologies Inc,COLLEGECROSSINGEFGHLLCAND_W43121750.pdf,,,processed,false,2026-06-03,,2027-01-01,2025-12-23,false,,,false,The Travelers Indemnity Company; Travelers Property Casualty Company of America; The Travelers Indemnity Company of Connecticut,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a0720c59839a89d50e80d73,69fded1462446148bd848d8d,Faith Technologies Inc,FaithTechnologiesInc-ClientPack-43883636.PDF,,,processed,false,2026-06-03,,2027-01-01,2026-04-01,false,,,false,The Travelers Indemnity Company; Travelers Property Casualty Company of America; The Travelers Indemnity Company of Connecticut,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a07250e9945fee35b85dcff,69fded1462446148bd848da5,Fireplace & Bar-B-Q Center Inc,4146_0012.pdf,,,processed,false,2026-06-02,,2026-07-01,,false,,,false,,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a060dff05b2d4f997434d0e,69fded1462446148bd848da8,"InfuSystem / First Biomedical, Inc.",FirstBioMedicalCOI2026.pdf,,,processed,false,2026-06-03,,2027-01-01,2025-12-29,false,,,false,Sompo America Insurance Company; Sompo America Fire & Marine Insurance Company; Endurance Assurance Corporation,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a05e5d705b2d4f99739d539,69fded1462446148bd848dae,First Citizens Bank & Trust Company,BlockRealEstateServicesLLC_W416819673.pdf,,,processed,false,2026-06-01,,2026-10-31,2025-11-04,false,,,false,"Continental Casualty Companies; Columbia Casualty Company; American Casualty Company of Reading, Pennsylvania; The Continental Insurance Company; Transportation Insurance Company",2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a062136ca42782ea35f2404,69fded1562446148bd848db4,First Watch,WoSCert26-27.pdf,,,processed,false,2026-06-02,,2027-03-01,2026-04-14,false,,,false,Starr Indemnity & Liability Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a05ea571f712c628e4371ea,69fded1562446148bd848dc3,"Fresenius Medical Care - Pittsburg Midwest Dialysis / Fort Scott Regional Dialysis Center, Inc.",5701171733901.pdf,,,processed,false,2026-06-01,,2026-12-31,2025-12-22,false,,,false,"The Continental Insurance Company; American Casualty Company of Reading, Pennsylvania; Transportation Insurance Company; Continental Casualty Company; Fresenius Medical Care Risk Mgmt . Group ,",2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a060ef6b65dbfe99169fa2c,69fded1662446148bd848e08,GNC (Store #581-02),MeghasaiLLC_W438656393.pdf,,,processed,false,,,2027-01-31,2026-01-29,true,low,"<p><span data-entityid=""6916131ad7eff5d5f9194e6f"" data-entityname=""@PhilipIrving"" data-entitytype=""mention"">@PhilipIrving</span> Meghasai location mentioned.&nbsp;</p>",false,Sentry Insurance Company; Sentry Casualty Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a060efafeb0a0666572a38d,69fded1662446148bd848e08,GNC (Store #581-02),GNCStore581SI_120522.pdf,,,processed,false,,,,,false,,,true,,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a060efbfe7b4a8a0378bb6b,69fded1662446148bd848e08,GNC (Store #581-02),MillStreetStationLLC_W438656582.pdf,,,processed,false,2026-06-03,,2027-01-31,2026-01-29,false,,,false,Sentry Insurance Company; Sentry Casualty Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a05e5a1d9aed916f09c2e7c,69fded1662446148bd848e1a,"Patio Enclosures / Great Day Improvements, LLC",2026PineRidgeLiabilityCOI.pdf,,,processed,false,2026-06-01,,2027-01-01,2026-01-05,false,,,false,Liberty Mutual Insurance Company; Indemnity National Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a16f18d25fcd1060cf28971,69fded1662446148bd848e17,Sni Valley Academy / Dr. Warren L. Moss - Grain Valley School District,Block Real Estates_Grain Valley R-V School District_25-26 GL(ai-ws) AL(ai) AP_5-25-2026_509088148.pdf,,,processed,false,2026-06-02,,2026-12-31,2026-05-25,false,,,false,"Missouri United School Insurance ( MUSIC ) , a self i; Safety National Casualty Corporation",2026-05-27,,2026-06-04
"Block Real Estate Services, LLC",6a18a7bc53ab917b1e71ccc9,69fded1662446148bd848e38,"H&R Block Eastern Tax Svc., Inc. / H&R Block 24167","H&R BLOCK EASTERN TAX SVC., INC. H&R BLOCK 24167 - 1811 E. North Avenue, Belton.pdf",,,processed,false,2026-06-02,,2027-05-01,2026-04-24,false,,,false,Continental Casualty Company; Liberty Mutual Fire Insurance Company; Liberty Insurance Corporation,2026-05-28,,2026-06-04
"Block Real Estate Services, LLC",6a05ea88374041e2bb9670e4,69fded1762446148bd848e53,Henderson Engineers Inc,865363031.pdf,,,processed,false,2026-06-01,,2028-08-01,2025-07-31,false,,,false,"National Union Fire Insurance Company of Pittsburgh, Pa.; The Continental Insurance Company; New Hampshire Insurance Company",2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a05f629ca42782ea34e9d06,69fded1762446148bd848e74,Husqvarna Construction Products North America Inc,4-29-2026COI.pdf,,,processed,false,2026-06-03,,2027-05-01,2026-04-28,false,,,false,Millhouse Insurance Company; Liberty Mutual Fire Insurance Company; LM Insurance Corporation,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a05e812fe7b4a8a0361eb0a,69fded1762446148bd848e86,Infinity Fasteners Inc,rtreter.pdf,,,processed,false,2026-06-01,,2027-02-01,,false,,,false,,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a060e781f712c628e52892d,69fded1862446148bd848edd,Kansas Granite Mart Inc,21.0.0.pdf,,,processed,false,2026-06-03,,2027-01-31,2026-03-09,false,,,false,Federated Mutual Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a060e7dfeb0a066657289f3,69fded1862446148bd848edd,Kansas Granite Mart Inc,COI19.pdf,,,processed,false,2026-06-03,,2027-01-31,2026-01-21,false,,,false,Federated Mutual Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a05f6caf58fd13c8835e194,69fded1b62446148bd848fd3,"Dal Tile / Mohawk Carpet Distribution, Inc.","BKPROPERTIES,LLC_MohawkIndustries,Inc..pdf",,,processed,false,2026-06-01,,2026-10-01,2025-11-21,false,,,false,Zurich American Insurance Company; American Zurich Insurance Company; American Guarantee and Liability Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a18abeab517ae25a88c803e,69fded1c62446148bd849027,OMB Bank,NOT FOUND - Old Missouri Bank.pdf,,,processed,false,2026-06-01,,2027-01-01,2026-01-06,false,,,false,Travelers Insurance,2026-05-28,,2026-06-04
"Block Real Estate Services, LLC",6a05f6d9374041e2bb9959be,69fded1d62446148bd849039,Orscheln Farm & Home LLC,TractorSupplyCompanyCOINorthridgeClarindaLLC1.pdf,,,processed,false,2026-06-03,,2027-04-01,2026-03-25,false,,,false,"Greenwich Insurance Company; XL Insurance America, Inc.",2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a0618e1feb0a066657475a0,69fded1d62446148bd84906c,Pennsylvania Tool Sales and Service Inc,PennTools-RiversideIndustrialCOI.pdf,,,processed,false,2026-06-03,,2026-11-22,2026-03-17,false,,,false,Monroe Guaranty Insurance Company; National Trust Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a0618fb1f712c628e549dfc,69fded1e62446148bd8490a5,Power Motion Inc,PowerMotion-PineRidgeBuildingCCOI.pdf,,,processed,false,2026-06-02,,2026-12-12,2025-12-10,false,,,false,"Acuity, A Mutual Insurance Company",2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a0618fdca42782ea35d9a76,69fded1e62446148bd8490a5,Power Motion Inc,"ForcertificateholderBlockRealEstateServices,LLC.pdf",,,processed,false,2026-06-02,,2027-01-09,2026-03-10,false,,,false,"Sentinel Insurance Company, Ltd.; Rate by Multiple Companies",2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a0720dc57406a9433dc3d8c,69fded1e62446148bd8490b1,"Prime Source Building Products, Inc.",ParkRiverHoldings2.pdf,,,processed,false,2026-06-03,,2026-06-30,2025-06-27,false,,,false,Everest National Insurance Company; Everest Denali Insurance Company; Endurance Assurance Corporation; Ascot Insurance Company; Everest Premier Insurance Company; QBE Specialty Insurance Company,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a071d25b333109abbebacc8,69fded1f62446148bd8490e1,"RBC Capital Markets, LLC / Royal Bank of Canada",cert_LOS_PinnacleVAssociates_LLCand_2557764_531.pdf,,,processed,false,2026-06-02,,2026-12-01,2025-12-01,false,,,false,"National Union Fire Insurance Company of Pittsburgh, Pa.; N / A",2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a202ab44360dc74c4523b7e,69fded1f62446148bd8490e1,"RBC Capital Markets, LLC / Royal Bank of Canada","Pinnacle V Associates, LLC and Chymiak Pinnac_RBC CAPITAL MARKETS, LLC dba RBC WE_26-27 AL WC dba RBC Wealt_6-2-2026_646753096.pdf",,,processed,false,2026-06-03,,2027-06-01,2026-06-02,false,,,false,ACE American Insurance Company; Federal Insurance Company,2026-06-03,,2026-06-04
"Block Real Estate Services, LLC",6a05e74d8b5928c024ad1de5,69fded1f62446148bd849111,"Taco Bell / Royal City Bell, LLC",SSB-5871-Certificate.PDF,,,processed,false,2026-06-02,,2026-08-01,2025-08-01,false,,,false,Pennsylvania Manufacturers' Association Insurance Company; Vantage Risk Specialty Insurance Company; Manufacturers Alliance Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a05f72d3b391be9f4c2b307,69fded2062446148bd849147,Select Physical Therapy / Healthsouth Corp,SelectMedicalCorporationCOIMidwestKetterInvestmentsLLC3.pdf,,,processed,false,2026-06-01,,2026-12-31,2026-03-26,false,,,false,"Liberty Mutual Fire Insurance Company; Allied World Assurance Company , AG; National Fire & Marine Insurance Company; American Guarantee and Liability Insurance Company; LM Insurance Corporation; Ironshore Specialty Insurance Company",2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a0727370490135a4749e781,69fded2062446148bd849168,Siemens Corporation,cert_NYC_PERGBUILDINGS_LLC_11039614_611.pdf,,,processed,false,2026-06-02,,2026-10-01,2025-10-01,false,,,false,Zurich American Insurance Company; Travelers Property Casualty Company of America; American Guarantee and Liability Insurance Company; Travelers Casualty and Surety Company,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a17742d6f7e352b1797b241,69fded2162446148bd8491a7,"Staples, Inc.","Block Income Fund III, LP co Block Real Esta_Staples, Inc._26-27 All Lines $10M - St_5-27-2026_29969952.pdf",,,processed,false,2026-06-02,,2027-06-01,2026-05-27,false,,,false,Travelers Property Casualty Company of America; Indemnity Insurance Company of North America; ACE Fire Underwriters Insurance Company; ACE American Insurance Company,2026-05-27,,2026-06-04
"Block Real Estate Services, LLC",6a18a9a653ab917b1e723fb3,69fded2262446148bd8491e0,TeamSmile Inc,Team Smile Inc - 422 NW Business PArk Ln Riverside MO 64150.pdf,,,processed,false,2026-06-01,,2026-06-14,2026-05-18,false,,,false,Ohio Security Insurance Company; The Ohio Casualty Insurance Company; SFM Mutual Insurance Company,2026-05-28,,2026-06-04
"Block Real Estate Services, LLC",6a0721a1b333109abbec419b,69fded2262446148bd849222,Titan Built LLC,PERGBUILDINGSLLC15664771.pdf,,,processed,false,2026-06-02,,2027-01-01,2026-01-21,false,,,false,The Phoenix Insurance Company; The Travelers Indemnity Company of America; The Travelers Indemnity Company of Connecticut; Travelers Property Casualty Company of America; Continental Casualty Company,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a05ea238b5928c024ade0c8,69fded2362446148bd849252,UMB Bank N.A.,umb.pdf,,,processed,false,2026-06-03,,2026-07-01,2025-06-27,false,,,false,American Zurich Insurance Company; Zurich American Insurance Company; American Guarantee and Liability Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a062146b65dbfe9916d4fbe,69fded2362446148bd84925e,"Triton Stone Group/Triton Stone of Kansas City / Unique Stone Concepts, LLC",570118801739.pdf,,,processed,false,2026-06-02,,2027-04-01,2026-03-26,false,,,false,Zurich American Insurance Company; American Guarantee and Liability Insurance Company,2026-05-14,,2026-06-04
"Block Real Estate Services, LLC",6a07264a7ee88c9e36193e92,69fded2362446148bd84926a,United Refrigeration Inc,"CAL-VENTGROUP,LTD,COI.pdf",,,processed,false,2026-06-02,,2026-08-01,2025-12-18,false,,,false,Arch Insurance Company,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a07211d0490135a4748d111,69fded2362446148bd849276,Unum Life Insurance Company of America & Colonial Life Insurance,PinnacleCorporateCentreVPinnacleVAssociatesLLC_W396816683.pdf,,,processed,false,2026-06-02,,2026-06-30,2025-07-02,false,,,false,"Travelers Property Casualty Company of America; National Union Fire Insurance Company of Pittsburgh, Pa.; Travelers Casualty and Surety Company; The Travelers Indemnity Company of Connecticut; Endurance American Specialty Insurance Company",2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a18b140b517ae25a88d8b64,69fded2462446148bd84929a,"VRC Companies, LLC (fka T2 Holdings, LLC/Redishred Kansas, Inc. dba Proshred Security)",NOT FOUND - VRC Companies.pdf,,,processed,false,2026-06-01,,2026-07-01,2026-04-22,false,,,true,Federal Insurance Company,2026-05-28,,2026-06-04
"Block Real Estate Services, LLC",6a18999282c2949d9a6d40e8,6a187768b517ae25a8805ad8,"KC Roofscapes, LLC",perg_buildings__llc__c_o_block_real_estate_services__llc__23167217.pdf,,,processed,false,2026-06-02,,2026-06-04,2026-05-22,false,,,false,EVANSTON . INS . CO .,2026-05-28,,2026-06-04
"Block Real Estate Services, LLC",6a0725d9206702aac8614800,6a1dcea405955276b691e1da,Regal Distributing Co.,"LenexaLogistics5,LLC_RegalDistributingCo.,Inc._26GAUWRegal_2-10-2026_803985184.pdf",,,processed,false,2026-06-02,,2027-01-01,2026-02-10,false,,,false,The Travelers Indemnity Company of America; Travelers Casualty Company of Connecticut; Travelers Property Casualty Company of America; The Standard Fire Insurance Company,2026-05-15,,2026-06-04
"Block Real Estate Services, LLC",6a0726f0206702aac8617c95,6a1dccbb23b401dcff773de7,TitleMax Title Loans / Title Max of Missouri,LeesSummitMikeEnterpriseLLC_CCFHoldingsLLC_2526CCFTMXTemplate_10-27-2025_9283204593.pdf,,,processed,false,2026-06-02,,2026-10-15,2025-10-27,false,,,true,Travelers Property Casualty Company of America; Travelers Casualty Insurance Company of America,2026-05-15,,2026-06-04
QTS Data Centers,69f0f8da3a78d6e6edb16e1d,69f0f3c4beb6279e947be0da,"Clayco, Inc.",ATL2DC9- Expires 6-30-26- Clayco GC.pdf,,,processed,false,2026-05-19,,2026-06-30,2025-08-08,false,,,false,"Zurich American Insurance Company; Steadfast Insurance Company; American Guarantee and Liability Insurance Company; XL Insurance America, Inc.",2026-04-28,,2026-06-04
QTS Data Centers,6a15b7a99f12b4035e23bc10,69f0f3c5beb6279e947be0f8,"Layton Construction Company, LLC",Bank of America NA ISAOA ATIMA _.pdf,,,processed,false,,,2027-01-01,2026-04-14,false,,,false,"Arch Insurance Company; XL Insurance America, Inc.; Starr Indemnity & Liability Company; Great American Spirit Insurance Company; General Security National Insurance Company; Arch Indemnity Insurance Company",2026-05-26,,2026-06-04
