client,id,vendor_id,vendor_name,name,types,policy_number,status,processing,reviewed_at,archived_at,expiration_date,issue_date,flagged,flag_level,flag_notes,applies_to_all,insurer_names,created_at,updated_at,sync_date
"Block Real Estate Services, LLC",6a2809a7188eff3d9a5a4c53,69fded0f62446148bd848be0,Beltone Hearing Aid Center,Independence COI 2026.pdf,,,processed,false,2026-06-11,,2027-01-01,2026-06-08,false,,,false,Owners Insurance Company; Markel Insurance Company,2026-06-09,,2026-07-04
"Block Real Estate Services, LLC",6a469ccdd293d5dfa850aac1,69fded0f62446148bd848be0,Beltone Hearing Aid Center,Downey Family Holdings Revised COI.pdf,,,processed,false,,,2027-01-01,2026-06-08,false,,,false,Owners Insurance Company; Markel Insurance Company,2026-07-02,,2026-07-04
"Block Real Estate Services, LLC",6a3a993a59011af6e27dbda3,69fded0f62446148bd848c07,"BMO Harris Commercial Banking / BMO Harris Bank, NA",BMO Bank NA - Block Real Estate Services - 26062236825910 - 570121047321.pdf,,,processed,false,2026-06-23,,2027-04-30,2026-06-22,false,,,false,Zurich American Insurance Company; ACE American Insurance Company,2026-06-23,,2026-07-04
"Block Real Estate Services, LLC",6a1894afe701796d85e6590d,69fded0f62446148bd848c10,"Sono Bello / Body Contour Centers, LLC","Corporate Medical Plaza III (BKWG Assoc), CMP_Body Contour Centers, LLC_2526 COI_5-15-2026_1709078656.pdf",,,processed,false,2026-06-01,,2026-10-01,,false,,,false,,2026-05-28,,2026-07-04
"Block Real Estate Services, LLC",6a42a4965e2a93cdf2411384,69fded0f62446148bd848c10,"Sono Bello / Body Contour Centers, LLC",Body Contour Centers LLC COI Corporate Medical Plaza III.pdf,,,processed,false,2026-06-30,,2026-10-01,2026-05-15,false,,,false,Hartford Fire Insurance Company; Trumbull Insurance Company; Hartford Accident and Indemnity Company; Everest National Insurance Company,2026-06-29,,2026-07-04
"Block Real Estate Services, LLC",6a4520f65c7205454995dd54,69fded0f62446148bd848c19,"Kitchen and Bath by Briggs / Briggs, Inc.","co Block Real Estate Services, LLC_Briggs, Inc. of Omaha_2526 GAUW w Personal Pr_6-23-2026_1233478184.pdf",,,processed,false,2026-07-02,,2026-09-01,2026-06-23,false,,,true,Dakota Truck Underwriters; Middlesex Insurance Company,2026-07-01,,2026-07-04
"Block Real Estate Services, LLC",6a05e7defeb0a066655c2944,69fded1062446148bd848c1f,The Professional Group / Bryan Torez,CorrectedCOI3-11-26.pdf,,,processed,false,2026-06-01,,2026-11-01,2026-03-11,false,,,false,State Farm Fire and Casualty Company,2026-05-14,,2026-07-04
"Block Real Estate Services, LLC",6a300e6a85085468184506d8,69fded1062446148bd848c22,Bryght Labs,COI Bryght Labs 11053 general liability.pdf,,,processed,false,2026-06-17,,2027-05-01,2026-05-28,false,,,false,Evanston Insurance Company,2026-06-15,,2026-07-04
"Block Real Estate Services, LLC",6a2afcdb9564d418934746fa,69fded1062446148bd848c25,"Buckeye Cleaning Center KC / Buckeye International, Inc.","Riverside Business Center 3_Buckeye International, Inc._26-27 MAIN GLI CAUT WCO E_6-11-2026_1889719103.pdf",,,processed,false,2026-06-25,,2027-03-01,2026-06-11,false,,,false,Old Republic Insurance Company; Westfield Specialty Insurance Company; Endurance American Specialty Insurance Company,2026-06-11,,2026-07-04
"Block Real Estate Services, LLC",6a3040437828333b350b9de5,69fded1062446148bd848c28,Builder Direct LLC,updated insurance for BUILDER DIRECT LLC 6-15-2026.pdf,,,processed,false,2026-06-17,,2026-08-02,2026-06-11,false,,,false,"State National Insurance Company, Inc.",2026-06-15,,2026-07-04
"Block Real Estate Services, LLC",6a3af8d2cf85b61f730f436a,69fded1062446148bd848c28,Builder Direct LLC,Work Comp Policy - Builder Direct LLC.pdf,,,processed,false,2026-06-24,,2027-07-01,2026-06-23,false,,,false,NCCI Assigned Risk,2026-06-23,,2026-07-04
"Block Real Estate Services, LLC",6a3b0162aa3f3f10db520d40,69fded1062446148bd848c28,Builder Direct LLC,PROGRESSIVE BUSINESS OWNERS - Builder Direct LLC.pdf,,,processed,false,2026-06-24,,2026-11-13,2026-06-22,false,,,false,United Financial Casualty Company,2026-06-23,,2026-07-04
"Block Real Estate Services, LLC",6a3b0173f87efbd22dc90413,69fded1062446148bd848c28,Builder Direct LLC,GENERAL LIABILITY INS-Next First - Builder Direct LLC.pdf,,,processed,false,2026-06-24,,2026-08-02,2026-06-11,false,,,false,"State National Insurance Company, Inc.",2026-06-23,,2026-07-04
"Block Real Estate Services, LLC",6a18af68587aecae706a4b40,69fded1062446148bd848c31,Burlis Lawson Group Inc,NOT FOUND - The Burlis Lawson Group.pdf,,,processed,false,2026-06-01,,,,false,,,false,,2026-05-28,,2026-07-04
"Block Real Estate Services, LLC",6a2750fa7f54c7a808caeb66,69fded1062446148bd848c37,Butler Suppy Inc,"Butler Supply, Inc._College Crossing IJ LLC_12-29-2025.pdf",,,processed,false,2026-06-11,,2027-01-01,,false,,,false,Zurich American Insurance Company; Great American Insurance Company; American Zurich Insurance Company,2026-06-08,,2026-07-04
"Block Real Estate Services, LLC",6a3e86c25f58e73b8f4f1e8f,69fded1062446148bd848c3a,BWI Companies Inc,25-26 GL CAU WC UMB Liability - 25 College Crossing Associates.pdf,,,processed,false,2026-06-30,,2026-11-01,2025-11-03,false,,,false,Travelers Property Casualty Company of America; AXIS Surplus Insurance Company; The Standard Fire Insurance Company; The Charter Oak Fire Insurance Company; Everest Indemnity Insurance Company,2026-06-26,,2026-07-04
"Block Real Estate Services, LLC",6a453d05da024f5dca5c5cc3,69fded1062446148bd848c3a,BWI Companies Inc,ACORD Form 20260701-083950-1.pdf,,,processed,false,,,2026-11-01,2026-07-01,false,,,false,Travelers Property Casualty Company of America; AXIS Surplus Insurance Company; The Standard Fire Insurance Company; The Charter Oak Fire Insurance Company; Everest Indemnity Insurance Company,2026-07-01,,2026-07-04
"Block Real Estate Services, LLC",6a07265ab7c7740fe9c4c5d4,69fded1062446148bd848c3d,"Corbion / Caravan Ingredients, Inc.",CaravanIngredientsCOIPERGBlockIncomeFundsIII1.pdf,,,processed,false,2026-06-02,,2027-01-01,2026-01-14,false,,,false,"Travelers Property Casualty Company of America; The Travelers Indemnity Company of Connecticut; National Union Fire Insurance Company of Pittsburgh, Pa.",2026-05-15,,2026-07-04
"Block Real Estate Services, LLC",6a28ca69da52b0ee99d30284,69fded1062446148bd848c43,Carrier Corporation,cert_NYC_Perg Bldgs_ LLC dba_12629267_2.pdf,,,processed,false,2026-06-11,,2027-04-01,,false,,,false,AIU Insurance Company; Old Republic Insurance Company,2026-06-10,,2026-07-04
"Block Real Estate Services, LLC",6a2b18d9181480923538cb46,69fded1062446148bd848c46,CarStar Riverside (fka Autobody on the Run),Certificate.pdf,,,processed,false,2026-06-15,,2026-11-24,2026-06-09,false,,,false,United Fire Group,2026-06-11,,2026-07-04
"Block Real Estate Services, LLC",6a455a2fda024f5dca5c5d2f,69fded1062446148bd848c58,"The Retirement Planning Group / Cetera Financial Group, Inc.","co Block Real Estate Services, LLC_Cetera Financial Group, Inc_26-27 GL-AL-EX-WC_6-15-2026_1056662614.pdf",,,processed,false,,,2027-01-31,2026-06-15,false,,,false,"The Continental Insurance Company; American Casualty Company of Reading, Pennsylvania; Valley Forge Insurance Company",2026-07-01,,2026-07-04
"Block Real Estate Services, LLC",6a457850375e453b63798372,69fded1062446148bd848c52,"Sunflower Health Plan / Centene Management Company, LLC",SSR Capital LLC_Centene Management Company LLC_Liability_6.1.2026.pdf,,,processed,false,,,2027-06-01,2026-05-28,false,,,false,"Old Republic Insurance Company; XL Insurance America, Inc.",2026-07-01,,2026-07-04
"Block Real Estate Services, LLC",6a45785b48c92c2dc99f76b2,69fded1062446148bd848c52,"Sunflower Health Plan / Centene Management Company, LLC",SSR Capital LLC_Centene Management Company LLC_Property_6.1.2026.pdf,,,processed,false,,,,2026-05-29,false,,,false,"Allianz Global Risks US Insurance Company; Starr Surplus Lines Insurance Company; Steadfast Insurance Company; AIG Specialty Insurance Company; XL Insurance America, Inc.; Aviva Insurance Ltd",2026-07-01,,2026-07-04
"Block Real Estate Services, LLC",6a2c1571181480923538cbeb,69fded1062446148bd848c55,Central Power Systems & Services LLC,"2526 Master - Block Real Estate Services, LLC.pdf",,,processed,false,2026-06-25,,2026-07-01,2026-06-12,false,,,false,The Charter Oak Fire Insurance Company; The Phoenix Insurance Company; Travelers Property Casualty Company of America; Travelers Casualty and Surety Company,2026-06-12,,2026-07-04
"Block Real Estate Services, LLC",6a46c34463efc4ce8dda87b1,69fded1062446148bd848c55,Central Power Systems & Services LLC,"2627 Master COI - Block Income Fund III, LP a Delaware Limited Partnership co Block Real Estate Se.pdf",,,processed,false,,,,2026-07-02,false,,,false,,2026-07-02,,2026-07-04
"Block Real Estate Services, LLC",6a46c34663efc4ce8dda87d2,69fded1062446148bd848c55,Central Power Systems & Services LLC,Hartford Liability Extension Endt.pdf,,,processed,false,,,,,false,,,false,,2026-07-02,,2026-07-04
"Block Real Estate Services, LLC",6a2ae3c2dd45710ae6ad6466,69fded1062446148bd848c5e,Champion Supply Company LLC,"COI 1-1-26 - CAL-VENT GROUP, LTD; PROM MOTOR HOTEL, INC; JAMS INDUSTRIAL, LLC; MELVILLE, LLC.pdf",,,processed,false,2026-06-15,,2027-01-01,,false,,,false,EMC Property & Casualty Company; Employers Mutual Casualty Company; Travelers Casualty and Surety Company,2026-06-11,,2026-07-04
"Block Real Estate Services, LLC",6a22f244a234618b199e4b1f,69fded1062446148bd848c67,Check Into Cash,21046-1778-35009 COI 10-15-26.pdf,,,processed,false,2026-06-08,,2026-10-15,2026-01-20,false,,,false,Travelers Property Casualty Company of America; The Continental Insurance Company; Travelers Casualty Insurance Company of America,2026-06-05,,2026-07-04
"Block Real Estate Services, LLC",6a2c76ed4096067a7a7bada0,69fded1162446148bd848c85,ClassOneModelWorks.com LLC,Class One COI for Block Real Estate LLC.pdf,,,processed,false,2026-06-15,,2027-03-14,,false,,,false,Evanston Insurance Company; The Travelers Indemnity Company of America,2026-06-12,,2026-07-04
"Block Real Estate Services, LLC",6a35af3f56a52ac77dac41e8,69fded1162446148bd848c97,"Commercial Industrial Supply, LLC","co Block Real Estate Services_Commercial Industrial Supply, LLC_26 GAUW_6-19-2026_32299229.pdf",,,processed,false,2026-06-22,,2027-01-01,2026-06-19,false,,,false,The Cincinnati Insurance Company,2026-06-19,,2026-07-04
"Block Real Estate Services, LLC",6a2ab20f071d75e4ccfca183,69fded1162446148bd848c9d,Concrete Strategies LLC,"Block Real Estate Services, LLC - CONCRETE STRATEGIES LLC.pdf",,,processed,false,2026-06-15,,2026-06-30,2026-06-11,false,,,false,Zurich American Insurance Company; American Guarantee and Liability Insurance Company,2026-06-11,,2026-07-04
"Block Real Estate Services, LLC",6a3d1c6b50f01d8ee58bda0c,69fded1162446148bd848c9d,Concrete Strategies LLC,Block Real Estate Services - CSLLC.pdf,,,processed,false,2026-06-25,,2027-06-30,2026-06-22,false,,,false,Zurich American Insurance Company; American Guarantee and Liability Insurance Company,2026-06-25,,2026-07-04
"Block Real Estate Services, LLC",6a42781795bcb4d172ad56e5,69fded1162446148bd848cb8,CorVel Healthcare Corporation,CityPlace Corporate Centre 1 Investors - CorVel HC 26-27 COI.pdf,,,processed,false,2026-06-30,,2027-04-30,2026-06-19,false,,,false,Travelers Property Casualty Company of America; N / A; Zurich American Insurance Company,2026-06-29,,2026-07-04
"Block Real Estate Services, LLC",6a42a46f62bbed81ea5611a1,69fded1162446148bd848cbb,"Cosentino, Group, Inc. / Associated Wholesale Grocers, Inc.",Cosentino Group COI Mill Street Station LLC.pdf,,,processed,false,2026-06-30,,2027-05-01,2026-05-01,false,,,false,"Sentry Insurance Company; XL Specialty Insurance Company; Fireman's Fund Insurance Company; National Union Fire Insurance Company of Pittsburgh, Pa.; Sentry Casualty Company; National Union Fire Insurance Company of Louisiana",2026-06-29,,2026-07-04
"Block Real Estate Services, LLC",6a3a99d1dd0b293e54c0c507,69fded1262446148bd848cd6,Cruise Marketing Inc,Block Real Estate.pdf,,,processed,false,2026-06-23,,2027-05-01,2026-06-19,false,,,false,United Fire & Casualty Company,2026-06-23,,2026-07-04
"Block Real Estate Services, LLC",6a3aaff6c1a4a2315d540546,69fded1262446148bd848cee,"Dark Horse Coffee / Dark Horse Collective, LLC",Dark Horse Cert.pdf,,,processed,false,2026-06-23,,2026-12-10,,false,,,false,Truck Insurance Exchange; Mid-Century Insurance Company,2026-06-23,,2026-07-04
"Block Real Estate Services, LLC",6a26ecba1b3591a22e40cf22,69fded1262446148bd848d0c,Dermatology Consultants,Dermatology Consultant Midwest COI (1).pdf,,,processed,false,2026-06-08,,2026-08-01,,false,,,false,ACE Property and Casualty Insurance Company; Bankers Standard Insurance Company; Chubb National Insurance Company,2026-06-08,,2026-07-04
